ndvi,ndvi_max,evi,ndre,lai,growing_days,rainfall_mm,temp_celsius,crop_enc,yield_tha
0.2921,0.3517,0.1957,0.1961,1.1582,145,39.8,26.2,2.0,1.598
0.3668,0.4228,0.2401,0.2565,1.805,127,149.6,23.2,2.0,2.041
0.3064,0.3947,0.2139,0.1738,1.2923,106,100.9,25.5,0.0,3.475
0.287,0.4281,0.1628,0.2521,1.0172,106,141.6,18.2,2.0,1.559
0.3563,0.4569,0.2228,0.1912,2.283,142,279.2,18.8,1.0,5.01
0.1895,0.3361,0.1474,0.1257,1.2996,108,242.0,27.8,3.0,47.223
0.1682,0.3041,0.1239,0.285,0.6925,147,291.6,30.5,1.0,2.812
0.2796,0.3277,0.1555,0.3499,1.1788,117,139.0,28.4,4.0,8.327
0.2626,0.397,0.1806,0.3012,0.9195,107,237.7,23.7,3.0,54.563
0.1556,0.2197,0.1173,0.1978,1.0761,125,154.1,20.6,3.0,47.049
0.4041,0.5132,0.2237,0.0507,1.4527,160,224.9,31.3,1.0,5.126
0.4035,0.5192,0.2571,0.0488,1.4768,100,178.2,30.2,1.0,5.217
0.2478,0.3609,0.1478,0.2181,1.6481,115,97.2,26.7,3.0,65.286
0.2672,0.3425,0.1514,0.1569,1.6185,168,76.6,22.1,0.0,3.395
0.162,0.2474,0.0918,0.0475,1.0442,157,104.9,27.0,3.0,49.626
0.192,0.285,0.1376,0.2238,1.1776,182,173.2,20.3,4.0,6.192
0.3006,0.4017,0.1669,0.2626,2.0972,183,33.3,36.8,2.0,1.993
0.2471,0.3124,0.163,0.2675,1.0005,148,236.4,32.7,1.0,3.375
0.1255,0.2238,0.0874,0.0556,0.5909,162,142.3,26.6,2.0,1.262
0.2526,0.3338,0.1567,0.2523,1.1465,118,136.5,33.4,1.0,4.111
0.1524,0.2552,0.0981,0.1878,0.858,174,184.2,25.1,4.0,6.349
0.2731,0.3845,0.1842,0.0404,1.0794,146,221.6,34.1,3.0,55.221
0.3525,0.4348,0.2434,0.0622,1.7659,133,128.0,24.8,1.0,4.726
0.3924,0.542,0.2723,0.1708,1.9793,164,119.4,31.8,4.0,10.554
0.295,0.3686,0.2289,0.0682,1.6264,182,143.4,30.2,2.0,1.428
0.2071,0.2915,0.1235,0.2955,1.2584,124,113.3,27.1,4.0,7.047
0.3734,0.4686,0.2169,0.3234,2.4108,142,253.8,36.7,1.0,4.764
0.3515,0.3963,0.2564,0.3181,2.0076,155,162.4,36.0,1.0,4.723
0.2153,0.2758,0.1364,0.1751,1.1677,174,116.3,32.6,0.0,2.94
0.3412,0.4587,0.2138,0.245,2.2911,140,121.1,29.4,1.0,4.182
0.2659,0.3409,0.1749,0.1874,1.1,123,187.4,31.0,3.0,56.598
0.2946,0.3888,0.2177,0.214,1.7866,162,63.1,27.5,4.0,7.67
0.3059,0.4473,0.1867,0.1911,1.5931,108,246.3,20.5,3.0,59.391
0.1396,0.2362,0.0875,0.1792,0.5355,175,106.9,28.6,2.0,1.383
0.1759,0.2262,0.1037,0.1616,0.9454,114,124.6,32.7,1.0,3.315
0.3512,0.4187,0.1945,0.2039,1.3392,153,276.4,26.8,1.0,4.868
0.1457,0.2218,0.0992,0.2074,0.5478,177,130.0,37.8,0.0,2.069
0.3838,0.4822,0.2918,0.1965,2.1489,153,352.8,36.8,1.0,5.482
0.2546,0.3678,0.1449,0.2748,1.1633,169,98.1,28.2,2.0,1.948
0.397,0.5309,0.2518,0.1604,1.6885,174,200.8,22.7,1.0,4.492
0.1444,0.2491,0.0989,0.2802,0.9163,147,134.2,21.6,0.0,2.396
0.3183,0.4085,0.2218,0.2954,1.6221,105,64.9,35.5,0.0,3.177
0.1327,0.2763,0.0925,0.1335,0.7352,173,65.2,28.8,0.0,2.652
0.4044,0.5349,0.2421,0.2023,2.2463,110,254.5,37.2,3.0,72.126
0.3968,0.5153,0.2811,0.1786,2.4726,184,257.6,37.2,1.0,5.247
0.3393,0.442,0.2414,0.0919,1.5427,175,174.1,26.7,1.0,4.551
0.1744,0.2384,0.1099,0.3132,0.7328,130,122.9,31.6,4.0,7.005
0.1589,0.2314,0.12,0.1403,0.6417,153,109.5,27.6,4.0,6.112
0.2642,0.3549,0.1577,0.1918,1.6042,168,178.1,23.8,4.0,7.896
0.433,0.5501,0.297,0.3088,1.6335,129,157.6,21.2,4.0,10.389
0.1403,0.253,0.0939,0.1896,0.6989,135,249.0,28.4,1.0,2.505
0.2731,0.3576,0.1533,0.1576,1.4449,161,129.2,37.3,3.0,60.365
0.1618,0.2851,0.1152,0.2035,0.747,154,135.2,21.6,2.0,1.322
0.3643,0.4427,0.2324,0.1251,1.5137,140,109.3,26.4,1.0,4.623
0.2477,0.3618,0.1862,0.345,1.3682,171,97.3,37.0,4.0,6.989
0.4059,0.5306,0.2751,0.2683,2.623,163,233.4,19.4,1.0,6.13
0.3195,0.4472,0.2386,0.2112,1.7716,133,101.7,24.5,1.0,4.943
0.1744,0.2565,0.1332,0.0401,0.8489,156,58.1,22.5,4.0,6.174
0.2299,0.3056,0.1724,0.271,1.328,175,257.2,18.2,1.0,3.851
0.3654,0.4971,0.24,0.0895,1.5402,153,346.9,25.3,1.0,5.406
0.2441,0.3385,0.1424,0.2141,1.4196,129,287.6,37.3,1.0,3.688
0.2542,0.3648,0.1593,0.2124,1.6906,164,153.4,18.8,0.0,3.6
0.2853,0.3524,0.161,0.0633,1.7355,127,97.7,24.3,2.0,1.749
0.3128,0.3955,0.2384,0.2342,1.9783,105,155.1,23.4,0.0,2.929
0.241,0.3691,0.1829,0.2658,1.1295,167,197.7,26.2,4.0,8.165
0.4021,0.5493,0.2858,0.2141,2.2388,105,156.5,28.8,4.0,10.519
0.3835,0.4952,0.2647,0.2063,1.7346,132,115.0,34.5,1.0,5.021
0.2357,0.2893,0.1345,0.1733,1.0091,140,144.3,31.5,4.0,7.358
0.343,0.474,0.2487,0.3326,1.8649,136,247.0,23.9,1.0,4.816
0.2524,0.353,0.1697,0.3421,1.6788,125,42.4,35.9,2.0,1.648
0.3288,0.4212,0.1845,0.301,1.9158,161,137.1,19.2,2.0,1.754
0.2894,0.3792,0.2204,0.2262,1.7375,151,179.7,32.4,4.0,8.976
0.1521,0.2764,0.0869,0.3317,0.8241,170,184.5,35.6,1.0,3.151
0.1434,0.2286,0.0938,0.1261,0.5472,106,134.8,28.9,0.0,2.468
0.3129,0.3932,0.2168,0.1162,1.3512,164,313.9,22.2,1.0,3.895
0.3253,0.4111,0.2426,0.146,1.9473,101,189.0,34.9,4.0,8.185
0.2769,0.3731,0.1916,0.0525,1.8983,102,109.8,24.5,1.0,4.298
0.3802,0.4432,0.2137,0.0808,1.9846,100,81.4,35.6,4.0,9.279
0.2998,0.3831,0.1671,0.0677,1.3302,117,96.4,23.1,0.0,3.121
0.3472,0.4154,0.2324,0.0725,1.3975,138,251.4,34.5,3.0,66.134
0.2177,0.3468,0.1552,0.2573,1.2733,177,94.5,18.8,3.0,48.055
0.3399,0.4718,0.2174,0.2744,2.0626,142,70.7,35.8,0.0,3.42
0.3464,0.4319,0.2022,0.1239,1.568,125,146.6,21.7,2.0,1.966
0.3037,0.4491,0.2259,0.0477,1.9276,163,117.9,35.0,2.0,1.736
0.2669,0.3286,0.1852,0.286,1.7423,180,54.7,19.8,2.0,1.925
0.201,0.266,0.1241,0.0507,1.2966,141,379.4,25.5,1.0,3.855
0.263,0.3614,0.1712,0.1891,1.8315,141,318.8,22.7,1.0,4.022
0.3305,0.3986,0.1926,0.1982,2.2009,122,221.4,33.0,3.0,68.464
0.3245,0.4583,0.253,0.2046,2.2123,131,53.4,30.4,2.0,1.606
0.3113,0.4139,0.2298,0.299,1.7363,123,102.5,21.5,0.0,3.403
0.3328,0.3771,0.2109,0.172,1.7816,106,129.9,36.3,3.0,69.4
0.317,0.379,0.1744,0.305,1.8854,138,137.3,25.3,3.0,61.816
0.3851,0.4751,0.2387,0.1548,2.552,146,169.0,32.8,0.0,3.513
0.2824,0.3445,0.1664,0.2572,1.1601,170,107.2,19.6,2.0,1.822
0.3076,0.351,0.1768,0.2138,1.2502,137,70.4,33.4,4.0,9.37
0.1895,0.3349,0.1061,0.2744,1.3107,166,295.6,26.2,1.0,3.63
0.1537,0.1981,0.0956,0.3106,0.5743,141,82.7,37.1,0.0,2.641
0.2742,0.3579,0.191,0.3456,1.5808,177,214.1,19.0,3.0,60.966
0.3636,0.4575,0.2472,0.3212,1.9841,150,234.3,27.7,1.0,4.482
0.338,0.466,0.2467,0.329,1.6262,121,81.2,20.1,2.0,1.88
0.1144,0.2217,0.0726,0.046,0.4607,171,165.6,31.1,0.0,2.522
0.2908,0.3484,0.1941,0.3258,1.2452,139,90.9,29.3,3.0,58.944
0.3026,0.4106,0.2077,0.2059,1.1329,182,379.7,33.4,1.0,4.389
0.2064,0.3173,0.1224,0.2849,1.157,106,129.8,26.1,0.0,2.866
0.1051,0.1798,0.0665,0.136,0.4203,143,130.3,29.0,0.0,1.912
0.182,0.273,0.1094,0.2568,0.8964,168,179.2,37.9,1.0,3.583
0.2236,0.2788,0.1611,0.1467,1.3783,154,123.2,18.1,2.0,1.407
0.266,0.3666,0.1812,0.3242,1.5578,150,145.2,23.0,1.0,3.886
0.2579,0.3307,0.1791,0.1281,1.6363,111,197.6,30.5,1.0,3.69
0.1703,0.2532,0.1309,0.0619,1.0861,125,59.5,36.6,0.0,2.963
0.3778,0.4217,0.2079,0.1595,2.4619,149,87.1,32.0,4.0,9.832
0.2618,0.3935,0.1457,0.2002,1.5951,124,275.3,30.4,1.0,3.245
0.1756,0.2905,0.1088,0.3229,0.6441,155,100.9,35.6,0.0,2.292
0.2577,0.3754,0.1945,0.3082,1.6366,171,128.6,30.8,4.0,8.132
0.1098,0.1707,0.0747,0.0676,0.5837,163,55.5,20.4,2.0,0.884
0.3093,0.3503,0.205,0.2083,2.1215,113,116.0,21.4,3.0,57.65
0.3282,0.4433,0.1882,0.18,1.1869,128,123.3,19.3,2.0,2.05
0.4048,0.4662,0.2395,0.321,2.7614,108,211.5,22.3,3.0,82.366
0.2346,0.3296,0.1313,0.3471,1.4024,159,113.0,37.8,1.0,4.125
0.3514,0.4069,0.2385,0.1148,2.1708,114,142.3,31.7,0.0,3.371
0.3602,0.4416,0.2441,0.215,1.9618,174,321.0,31.8,1.0,4.501
0.2261,0.3168,0.1761,0.2903,0.8267,157,308.6,30.2,1.0,3.794
0.4368,0.5544,0.2459,0.2442,2.4453,129,178.6,30.5,4.0,9.802
0.2518,0.3759,0.1871,0.1418,1.7587,129,133.7,22.2,1.0,4.906
0.2393,0.2998,0.1388,0.2086,1.4298,150,135.6,35.9,4.0,7.416
0.2147,0.2719,0.1231,0.069,1.33,100,89.0,26.2,0.0,2.491
0.1528,0.2824,0.0975,0.0657,0.9672,184,216.5,27.6,3.0,45.403
0.2007,0.2408,0.1519,0.3002,0.737,150,143.9,35.2,4.0,5.563
0.303,0.3453,0.2299,0.1781,1.0799,144,136.5,36.1,4.0,8.54
0.2176,0.3062,0.1638,0.2983,1.0117,142,60.1,32.8,2.0,1.67
0.1192,0.1877,0.0923,0.1278,0.7726,145,111.8,27.5,2.0,1.094
0.1687,0.2712,0.1145,0.0644,1.1303,165,67.0,37.7,2.0,1.52
0.204,0.2643,0.147,0.2475,0.8894,101,396.2,35.4,1.0,3.487
0.225,0.3461,0.1241,0.2503,1.5357,115,198.1,34.9,1.0,4.106
0.1609,0.2841,0.1043,0.0425,0.9289,118,135.5,37.0,0.0,2.227
0.4055,0.4457,0.2443,0.0642,1.8545,181,179.9,21.8,1.0,5.144
0.4125,0.4542,0.2417,0.1858,1.5708,155,216.3,32.1,1.0,5.353
0.2649,0.4147,0.1748,0.2506,1.5176,114,117.4,19.1,4.0,8.12
0.1494,0.1952,0.1103,0.1089,0.9076,162,78.5,27.7,0.0,2.106
0.3923,0.4614,0.2488,0.1877,1.8149,181,172.5,33.5,0.0,4.249
0.4109,0.5167,0.2602,0.2529,1.7412,101,68.9,18.4,4.0,10.67
0.2864,0.4361,0.1589,0.0751,1.2402,130,58.8,23.1,4.0,8.753
0.2805,0.3741,0.1905,0.1122,1.6537,111,255.1,22.9,3.0,61.07
0.1821,0.2926,0.1254,0.2553,1.2627,179,288.8,29.9,1.0,3.738
0.1796,0.2391,0.109,0.0937,0.8429,181,78.7,35.2,2.0,1.379
0.1937,0.269,0.1358,0.2593,1.1681,180,80.8,29.5,0.0,2.155
0.1272,0.2697,0.0911,0.0772,0.6766,112,40.4,34.2,2.0,1.142
0.1575,0.2408,0.1132,0.2871,0.6071,124,69.8,28.0,0.0,3.003
0.4413,0.5537,0.3065,0.0725,2.9223,156,100.3,24.2,4.0,10.349
0.2516,0.3294,0.1857,0.2098,0.9308,101,150.2,26.1,4.0,7.882
0.328,0.4155,0.249,0.2462,1.8309,146,53.3,34.3,4.0,9.157
0.1563,0.2765,0.1033,0.0986,1.0718,177,176.4,26.2,4.0,6.448
0.3698,0.4761,0.246,0.1166,1.9845,149,105.3,20.0,2.0,1.821
0.2273,0.2826,0.1599,0.2627,1.4456,147,177.9,22.2,4.0,7.838
0.3597,0.4045,0.2202,0.1936,2.4083,168,230.7,22.6,1.0,4.868
0.1797,0.3091,0.1095,0.2234,0.6616,121,114.4,30.9,0.0,2.292
0.2355,0.3023,0.1459,0.0966,1.194,143,292.3,18.9,3.0,49.395
0.3856,0.5285,0.2585,0.2308,1.8969,106,285.3,21.8,3.0,76.833
0.2454,0.3621,0.1783,0.2464,0.935,161,63.1,18.6,2.0,1.599
0.3958,0.4813,0.2891,0.0527,2.4179,112,65.1,33.4,0.0,4.207
0.1561,0.2217,0.1095,0.1583,0.5569,167,259.7,35.8,3.0,43.299
0.3013,0.3864,0.1873,0.1302,1.7531,146,175.4,25.0,0.0,3.477
0.1602,0.2258,0.105,0.2164,0.6665,101,212.8,25.7,1.0,3.582
0.3091,0.3677,0.2405,0.1487,1.4408,111,68.9,22.2,2.0,1.844
0.3347,0.4221,0.2362,0.1512,1.2441,128,146.6,18.2,0.0,2.584
0.3618,0.4035,0.2035,0.2809,1.7788,166,166.2,21.2,3.0,70.591
0.2539,0.3295,0.1562,0.2566,1.5193,106,172.6,37.8,1.0,4.258
0.2702,0.4198,0.2076,0.2588,1.6122,184,107.5,18.6,1.0,4.071
0.1998,0.256,0.1181,0.0701,1.0727,103,48.1,31.6,2.0,1.653
0.377,0.4275,0.2785,0.0826,1.3538,169,275.2,36.6,1.0,4.88
0.2291,0.2963,0.1483,0.3135,0.9108,123,167.2,21.6,1.0,4.286
0.3631,0.4846,0.2681,0.3161,1.5197,128,53.2,29.0,2.0,2.231
0.3677,0.4618,0.2698,0.2695,1.6125,168,105.3,23.3,4.0,10.342
0.3572,0.4347,0.278,0.228,2.4074,114,222.6,23.2,1.0,4.459
0.1129,0.246,0.0694,0.1298,0.5655,110,53.0,28.9,2.0,1.254
0.2735,0.3447,0.1983,0.049,1.0777,133,101.7,23.0,0.0,3.246
0.3561,0.4002,0.244,0.3132,2.2263,163,103.7,19.0,2.0,1.945
0.2227,0.3038,0.1469,0.2719,1.0901,158,154.2,31.8,1.0,3.623
0.2984,0.4115,0.2272,0.1779,1.5053,130,51.6,18.3,4.0,8.485
0.1894,0.3019,0.1377,0.0942,0.8303,175,166.3,31.1,1.0,3.26
0.3111,0.398,0.229,0.1084,2.1211,128,165.9,20.4,1.0,4.228
0.3101,0.4525,0.1875,0.259,1.303,173,93.5,34.9,3.0,66.362
0.1728,0.2719,0.1051,0.1483,0.9524,158,77.4,19.5,0.0,2.493
0.3826,0.5144,0.2582,0.0406,2.2714,160,71.2,32.3,4.0,10.697
0.1477,0.2366,0.1131,0.2729,0.6828,138,146.3,19.4,1.0,2.228
0.1796,0.3183,0.1386,0.1396,0.9824,106,381.2,37.8,1.0,3.569
0.1519,0.226,0.097,0.3234,0.8812,102,113.4,37.2,0.0,3.131
0.3717,0.4558,0.2596,0.309,1.4995,128,187.9,30.6,1.0,4.963
0.182,0.3264,0.121,0.3308,0.9463,176,37.0,21.5,2.0,1.482
0.3148,0.4269,0.1879,0.0881,1.6377,136,109.7,29.0,2.0,1.797
0.1659,0.2477,0.1074,0.2535,0.7658,148,104.8,33.8,2.0,1.238
0.2714,0.3366,0.2023,0.3259,1.5495,112,52.2,27.7,2.0,1.768
0.3238,0.3757,0.1985,0.2654,1.8337,159,164.5,34.5,0.0,3.299
0.1661,0.2259,0.1061,0.1101,0.7096,147,129.8,23.0,4.0,6.268
0.2388,0.2842,0.1748,0.0604,0.8866,151,396.5,29.2,1.0,3.583
0.2601,0.3678,0.1432,0.1999,1.5409,174,148.7,35.0,1.0,4.307
0.3497,0.487,0.2293,0.2165,1.4832,179,170.2,33.3,4.0,9.662
0.2467,0.3462,0.137,0.1873,1.0975,139,113.4,35.2,0.0,2.903
0.1898,0.2803,0.1426,0.0545,0.9676,157,116.5,22.9,2.0,1.616
0.2088,0.3421,0.1482,0.1318,1.2399,155,130.1,20.0,1.0,4.027
0.204,0.3299,0.1425,0.2426,0.936,143,260.8,25.4,1.0,3.819
0.2168,0.3495,0.1409,0.1565,1.3077,150,256.7,32.9,3.0,53.799
0.4077,0.4709,0.2339,0.2229,2.0444,140,310.4,36.3,1.0,5.473
0.2037,0.3321,0.1578,0.1903,0.9149,149,141.0,28.6,2.0,1.495
0.215,0.3398,0.121,0.1924,1.2266,122,307.4,37.0,1.0,3.857
0.1932,0.2437,0.1465,0.312,1.3081,120,42.7,18.5,2.0,1.594
0.2038,0.2671,0.132,0.3141,1.246,128,241.4,34.6,3.0,48.307
0.1686,0.3079,0.1242,0.1567,0.7002,139,386.8,19.0,1.0,3.061
0.2084,0.3059,0.1622,0.1649,1.1124,153,86.2,36.3,3.0,51.454
0.307,0.4264,0.17,0.0646,1.8134,109,50.3,33.4,0.0,3.394
0.1427,0.2733,0.0934,0.12,0.838,144,232.2,28.9,3.0,41.455
0.2025,0.2604,0.1535,0.0555,0.7585,140,81.6,21.4,0.0,2.925
0.2651,0.3567,0.1549,0.2647,1.0922,123,301.5,19.6,1.0,4.405
0.4181,0.5126,0.251,0.3137,2.5025,181,260.8,31.5,1.0,5.068
0.3473,0.4239,0.2334,0.3108,1.7346,139,307.0,19.6,1.0,4.477
0.3841,0.4487,0.2437,0.1152,1.4609,171,286.3,35.9,3.0,76.59
0.3968,0.4946,0.2767,0.0816,2.6898,164,191.9,33.0,0.0,3.911
0.3518,0.4995,0.2367,0.2633,1.4243,161,233.5,19.8,1.0,4.758
0.2412,0.3606,0.1489,0.2102,1.1189,161,142.4,25.0,0.0,3.013
0.2354,0.3584,0.1312,0.1113,0.911,161,58.2,19.0,2.0,1.637
0.3901,0.4746,0.2355,0.0632,2.5363,162,195.1,34.2,1.0,4.961
0.117,0.1713,0.0752,0.0916,0.5475,162,44.7,30.7,2.0,1.227
0.308,0.4261,0.1874,0.2558,2.1258,143,242.1,27.6,3.0,60.507
0.3696,0.512,0.2128,0.1072,1.7909,134,123.1,20.4,0.0,4.027
0.1804,0.2836,0.1082,0.174,1.0898,127,134.2,27.3,4.0,7.587
0.2465,0.3468,0.1717,0.29,1.2697,114,151.7,32.3,0.0,2.75
0.2456,0.3686,0.1816,0.1213,0.9002,100,269.3,26.3,3.0,58.35
0.2238,0.3651,0.1431,0.2349,0.8241,142,129.6,18.8,3.0,52.807
0.2847,0.4246,0.2085,0.2776,1.9023,102,61.0,22.4,2.0,1.736
0.2615,0.3208,0.1987,0.1349,1.7069,151,72.0,34.7,4.0,7.097
0.3877,0.4342,0.2549,0.2079,2.4824,157,139.8,29.6,4.0,10.556
0.1713,0.2277,0.1043,0.2756,0.9078,162,177.2,19.4,0.0,2.782
0.1749,0.3209,0.0986,0.2824,1.0881,170,221.8,20.8,1.0,3.306
0.1531,0.2654,0.1135,0.0688,1.0454,125,82.0,32.0,2.0,1.128
0.2676,0.4007,0.1475,0.2355,1.0734,150,40.5,31.6,2.0,1.703
0.1026,0.2159,0.0635,0.1103,0.716,137,141.3,26.8,2.0,1.18
0.348,0.4435,0.1982,0.2629,1.3786,159,125.1,25.1,2.0,1.981
0.2,0.3425,0.1125,0.1457,1.0471,179,272.7,32.8,3.0,52.114
0.437,0.493,0.2512,0.1466,1.99,132,166.9,20.8,4.0,11.35
0.2261,0.3402,0.1406,0.2957,0.9581,154,130.9,18.7,2.0,1.332
0.2376,0.3323,0.1566,0.1994,0.8995,179,162.5,27.6,0.0,3.188
0.4046,0.4566,0.2945,0.2233,2.0471,123,177.8,36.9,4.0,11.045
0.2923,0.4165,0.184,0.2995,1.5877,181,59.4,19.6,0.0,3.303
0.22,0.3559,0.1512,0.3017,1.4484,107,95.6,34.6,2.0,1.864
0.301,0.4087,0.2231,0.1468,1.3042,126,102.4,22.7,2.0,1.981
0.1687,0.2766,0.1093,0.1614,1.0734,160,255.9,31.2,3.0,46.838
0.4151,0.4568,0.3216,0.1156,1.9263,114,88.1,29.4,4.0,11.576
0.4098,0.5416,0.3087,0.1803,2.7201,157,267.2,37.8,1.0,5.258
0.1772,0.3056,0.1322,0.1046,0.8506,173,62.1,23.7,2.0,1.595
0.2727,0.3491,0.1801,0.3246,1.0966,106,333.0,26.4,1.0,3.731
0.1534,0.2317,0.1153,0.2501,0.6569,160,90.2,27.5,4.0,5.702
0.2084,0.304,0.1504,0.0601,0.9066,167,88.7,34.3,4.0,7.125
0.2101,0.273,0.1184,0.3145,1.2882,163,84.0,18.9,4.0,7.657
0.1736,0.2852,0.1257,0.089,0.7475,157,59.9,18.0,4.0,6.286
0.2463,0.3278,0.1507,0.1523,0.9846,162,194.3,29.7,3.0,55.755
0.3332,0.3915,0.209,0.0573,2.0438,164,378.5,25.1,1.0,5.042
0.1689,0.241,0.122,0.2898,0.8488,128,136.2,26.0,0.0,2.9
0.4014,0.4877,0.2502,0.25,1.8488,161,128.3,23.7,4.0,10.122
0.2641,0.3376,0.1669,0.2481,1.1518,173,287.3,18.8,3.0,48.842
0.3397,0.4167,0.2198,0.1213,1.9269,141,38.4,27.5,2.0,2.015
0.2828,0.361,0.1624,0.0823,1.6643,167,229.8,31.8,3.0,54.51
0.3731,0.4265,0.2208,0.2975,1.5136,105,52.5,29.6,2.0,2.299
0.1694,0.2533,0.1271,0.1711,0.7663,147,73.3,21.2,4.0,6.556
0.3055,0.3573,0.1861,0.1904,1.13,104,119.1,20.6,2.0,1.774
0.2058,0.3146,0.1568,0.2156,0.7823,158,87.2,35.1,4.0,6.588
0.2302,0.2769,0.1718,0.0917,1.0047,180,53.5,18.3,4.0,6.836
0.1222,0.2373,0.081,0.0786,0.6886,141,78.3,28.4,2.0,1.381
0.3233,0.3731,0.195,0.2059,1.4937,103,394.8,21.4,1.0,5.009
0.1719,0.2768,0.1035,0.0412,0.7581,180,64.5,20.2,2.0,1.168
0.3366,0.4685,0.2397,0.1539,1.3959,136,143.4,19.1,4.0,8.538
0.4365,0.5781,0.3343,0.1331,1.5674,131,51.3,26.1,4.0,9.384
0.2578,0.3043,0.1814,0.2707,1.3799,136,172.4,29.8,3.0,60.896
0.1844,0.3212,0.1269,0.3354,0.8822,104,146.3,37.2,4.0,6.432
0.3554,0.4358,0.2139,0.2815,1.4416,170,135.1,33.0,0.0,3.919
0.3756,0.4643,0.2098,0.1995,2.2999,148,262.8,36.5,3.0,69.202
0.2984,0.4047,0.228,0.2799,1.8567,184,68.3,29.9,2.0,1.967
0.2419,0.3081,0.1868,0.3251,1.0636,115,296.6,35.1,3.0,54.228
0.339,0.4329,0.2224,0.1082,1.876,165,120.5,28.1,4.0,8.424
0.3315,0.4019,0.193,0.2339,1.7951,152,202.2,22.4,3.0,56.381
0.2389,0.3247,0.1667,0.1892,0.9215,171,189.4,30.6,1.0,3.123
0.3346,0.4466,0.2286,0.3274,1.7526,161,96.9,25.8,0.0,3.269
0.2953,0.3401,0.1926,0.3312,1.96,131,83.2,28.2,2.0,1.542
0.3646,0.4494,0.2232,0.0445,2.1934,104,244.2,21.3,1.0,5.026
0.1696,0.2842,0.1201,0.2576,1.1014,178,136.1,29.9,2.0,1.305
0.2783,0.4115,0.2103,0.2605,1.4201,103,50.0,31.1,2.0,1.988
0.2515,0.316,0.1655,0.045,1.4522,116,38.8,29.4,2.0,1.522
0.4042,0.4701,0.2572,0.2675,1.7031,125,324.5,22.8,1.0,4.914
0.2825,0.4126,0.1924,0.1017,1.1124,181,138.2,35.4,1.0,4.356
0.3079,0.4258,0.1842,0.0617,1.4829,150,195.6,26.9,0.0,3.136
0.3183,0.3708,0.2379,0.277,1.5771,160,170.6,19.1,1.0,4.53
0.2149,0.3184,0.1497,0.1757,0.8307,175,141.7,28.0,3.0,49.698
0.2009,0.2584,0.1486,0.2392,0.7731,117,172.5,29.0,0.0,2.476
0.289,0.4337,0.2207,0.2715,1.2062,159,128.3,37.7,2.0,2.124
0.3549,0.4411,0.1959,0.3246,2.147,169,311.7,23.5,1.0,4.885
0.2714,0.3702,0.1851,0.2935,0.9905,115,54.7,22.4,0.0,3.269
0.1753,0.2766,0.116,0.2672,1.2016,100,97.2,20.7,2.0,1.152
0.3675,0.5135,0.2559,0.2711,2.4193,127,148.9,21.9,2.0,1.812
0.2147,0.3462,0.1342,0.1003,0.9913,118,96.5,22.3,2.0,1.528
0.2455,0.3246,0.1358,0.3049,1.4652,148,213.3,29.3,3.0,57.544
0.3,0.3455,0.1802,0.148,1.7278,107,242.5,22.9,3.0,59.402
0.124,0.2128,0.0862,0.2835,0.8603,131,59.1,28.9,2.0,0.991
0.1054,0.2536,0.0743,0.1802,0.528,118,98.5,33.0,2.0,1.092
0.2951,0.4243,0.1996,0.1176,1.1493,156,130.1,30.3,2.0,1.43
0.2307,0.2717,0.1495,0.3318,1.15,104,109.5,22.6,4.0,7.981
0.2493,0.2936,0.1789,0.0751,1.5513,179,233.9,36.4,3.0,54.349
0.3892,0.5074,0.2349,0.2214,1.9286,160,256.0,25.1,1.0,4.363
0.2927,0.3988,0.217,0.0881,1.387,172,107.6,19.1,0.0,3.364
0.2886,0.3588,0.2097,0.1023,1.3613,107,107.9,27.8,2.0,1.615
0.2487,0.3698,0.1736,0.3281,1.3809,136,116.1,19.3,0.0,3.239
0.2758,0.3913,0.1976,0.0906,1.7354,156,147.0,28.1,0.0,3.374
0.2996,0.421,0.1755,0.2365,1.9762,162,77.6,27.7,2.0,1.89
0.2176,0.2842,0.1593,0.236,0.9584,140,173.3,27.1,4.0,7.342
0.2048,0.3454,0.1143,0.2778,1.2471,127,59.0,23.8,2.0,1.753
0.2064,0.3523,0.1567,0.2352,0.8066,150,145.9,19.0,0.0,2.932
0.1541,0.2137,0.1174,0.1293,0.678,124,119.3,21.9,3.0,42.924
0.383,0.465,0.2413,0.2306,1.9304,133,181.3,31.8,0.0,3.875
0.3009,0.4281,0.1911,0.1307,1.7533,167,64.4,25.6,2.0,1.735
0.2703,0.3427,0.1758,0.0606,1.7919,177,286.4,32.5,3.0,60.123
0.3346,0.4501,0.2216,0.2646,1.2449,125,131.6,21.8,1.0,4.474
0.2641,0.3655,0.191,0.1217,1.4454,109,68.6,29.4,2.0,1.626
0.2346,0.3265,0.1639,0.1953,0.8901,120,312.6,18.2,1.0,3.722
0.3381,0.4548,0.2286,0.2968,2.2405,180,157.3,31.5,0.0,3.658
0.125,0.1853,0.0847,0.1902,0.535,182,56.9,22.8,0.0,2.545
0.2661,0.3818,0.2052,0.0698,1.6087,136,57.6,24.6,0.0,3.326
0.3326,0.4167,0.2147,0.042,2.1398,131,56.7,28.4,0.0,3.624
0.2956,0.3807,0.1842,0.3369,1.9846,135,233.9,21.0,1.0,4.139
0.1872,0.2402,0.1078,0.0401,1.1738,173,235.6,36.5,1.0,3.045
0.2916,0.3593,0.2263,0.2925,1.3414,137,129.7,32.3,0.0,3.254
