location_id,location_name,province,year,season_name,season_type,crop_type,lat,lon,sensor,n_images,growing_days,rainfall_mm,temp_celsius,soil_moisture,ndvi,evi,ndwi,ndre,lai,bsi,ndvi_std,ndvi_min,ndvi_max,b2,b3,b4,b8,b11
BL02,Turbat,Balochistan,2007,Rabi_2007,rabi,mango,26.0028,63.042,L7,2,150,100,12.0,22.0,0.1733,0.1499,-0.2341,0.1473,0.354,0.1023,0.046,0.1043,0.2423,0.1925,0.21854,0.21854,0.31017,0.34143
BL03,Hub,Balochistan,2007,Rabi_2007,rabi,cotton,25.3847,66.9875,L7,27,150,100,12.0,21.7,0.1596,0.1011,-0.2389,0.1357,0.324,0.1952,0.0439,0.0937,0.2254,0.12736,0.15024,0.15024,0.2073,0.29572
BL04,Nasirabad,Balochistan,2007,Rabi_2007,rabi,rice,29.2,68.4,L7,7,150,100,12.0,24.1,0.0927,0.0802,-0.1991,0.0788,0.182,0.1738,0.0339,0.0419,0.1436,0.22366,0.27802,0.27802,0.33483,0.43096
BL05,Pishin,Balochistan,2007,Rabi_2007,rabi,wheat,30.5833,66.9833,L7,6,150,100,12.0,22.2,0.1287,0.0989,-0.2308,0.1094,0.257,0.1325,0.0393,0.0698,0.1877,0.18067,0.22318,0.22318,0.2891,0.32169
BL06,Khuzdar,Balochistan,2007,Rabi_2007,rabi,wheat,27.8167,66.6167,L7,7,150,100,12.0,20.7,0.1788,0.1421,-0.2557,0.152,0.366,0.0975,0.0468,0.1086,0.249,0.17309,0.20344,0.20344,0.29202,0.30635
BL07,Sibi,Balochistan,2007,Rabi_2007,rabi,wheat,29.5432,67.877,L7,17,150,100,12.0,20.5,0.1799,0.1331,-0.2587,0.1529,0.369,0.0956,0.047,0.1094,0.2504,0.15177,0.17915,0.17915,0.25772,0.27142
BL08,Loralai,Balochistan,2007,Rabi_2007,rabi,wheat,30.37,68.59,L7,7,150,100,12.0,23.6,0.1103,0.0952,-0.2065,0.0938,0.219,0.1488,0.0365,0.0556,0.165,0.22189,0.27035,0.27035,0.33739,0.40069
PB01,Lahore,Punjab,2007,Kharif_2007,kharif,wheat,31.5204,74.3587,L7,8,165,280,32.0,18.5,0.2563,0.1821,-0.2924,0.2179,0.546,0.0322,0.0584,0.1687,0.3439,0.12775,0.13812,0.13812,0.23335,0.21804
PB02,Faisalabad,Punjab,2007,Kharif_2007,kharif,cotton,31.4187,73.0791,L7,15,165,280,32.0,24.3,0.1295,0.0949,-0.1955,0.11,0.259,0.0813,0.0394,0.0704,0.1886,0.14935,0.17107,0.17107,0.22194,0.23265
PB03,Multan,Punjab,2007,Kharif_2007,kharif,wheat,30.1978,71.4711,L7,18,165,280,32.0,24.8,0.0967,0.0692,-0.1872,0.0822,0.191,0.1148,0.0345,0.0449,0.1484,0.15681,0.18864,0.18864,0.22905,0.25122
PB04,Gujranwala,Punjab,2007,Kharif_2007,kharif,rice,32.1877,74.1945,L7,8,165,280,32.0,21.7,0.1855,0.137,-0.2382,0.1577,0.381,0.0691,0.0478,0.1138,0.2572,0.14699,0.16413,0.16413,0.23892,0.24185
PB05,Sheikhupura,Punjab,2007,Kharif_2007,kharif,rice,31.7167,73.985,L7,8,165,280,32.0,20.5,0.1988,0.1445,-0.2578,0.169,0.411,0.0683,0.0498,0.1241,0.2735,0.14164,0.16044,0.16044,0.24004,0.241
PB06,Okara,Punjab,2007,Kharif_2007,kharif,wheat,30.8101,73.449,L7,7,165,280,32.0,21.1,0.1817,0.1354,-0.2488,0.1545,0.373,0.0776,0.0473,0.1108,0.2526,0.15153,0.17442,0.17442,0.25189,0.25502
PB07,Sahiwal,Punjab,2007,Kharif_2007,kharif,cotton,30.6706,73.1064,L7,14,165,280,32.0,17.3,0.2628,0.2,-0.3119,0.2234,0.562,0.0272,0.0594,0.1737,0.3519,0.14116,0.15712,0.15712,0.26913,0.24139
PB08,Vehari,Punjab,2007,Kharif_2007,kharif,cotton,30.0454,72.3519,L7,7,165,280,32.0,22.8,0.1511,0.1192,-0.2196,0.1284,0.306,0.0919,0.0427,0.0871,0.2152,0.17047,0.19645,0.19645,0.26639,0.28072
PB09,Lodhran,Punjab,2007,Kharif_2007,kharif,wheat,29.5367,71.6314,L7,15,165,280,32.0,22.7,0.1468,0.1213,-0.2223,0.1248,0.296,0.0999,0.042,0.0838,0.2098,0.18796,0.21977,0.21977,0.29542,0.31316
PB10,Khanewal,Punjab,2007,Kharif_2007,kharif,sugarcane,30.3013,71.9325,L7,7,165,280,32.0,18.7,0.2208,0.1718,-0.2882,0.1877,0.462,0.0562,0.0531,0.1411,0.3004,0.15566,0.1798,0.1798,0.28171,0.26641
PB11,Rahim Yar Khan,Punjab,2007,Kharif_2007,kharif,sugarcane,28.4212,70.2957,L7,8,165,280,32.0,22.2,0.1495,0.1164,-0.2303,0.1271,0.302,0.091,0.0424,0.0859,0.2131,0.1743,0.20616,0.20616,0.27863,0.28185
PB12,Sialkot,Punjab,2007,Kharif_2007,kharif,rice,32.4945,74.5229,L7,14,165,280,32.0,23.1,0.1704,0.1182,-0.2157,0.1448,0.348,0.0663,0.0456,0.102,0.2388,0.13463,0.14794,0.14794,0.2087,0.21398
PB13,Kasur,Punjab,2007,Kharif_2007,kharif,wheat,31.1162,74.449,L7,19,165,280,32.0,21.8,0.1569,0.1091,-0.2365,0.1334,0.318,0.1107,0.0435,0.0917,0.2222,0.13836,0.16329,0.16329,0.22406,0.25179
PB14,Jhang,Punjab,2007,Kharif_2007,kharif,cotton,31.2681,72.3162,L7,7,165,280,32.0,22.9,0.1357,0.1003,-0.218,0.1153,0.272,0.0947,0.0404,0.0751,0.1963,0.15359,0.18207,0.18207,0.23923,0.25344
PB15,Bahawalpur,Punjab,2007,Kharif_2007,kharif,cotton,29.3956,71.6836,L7,11,165,280,32.0,21.6,0.1738,0.1417,-0.2395,0.1477,0.355,0.0782,0.0461,0.1047,0.2429,0.17696,0.20301,0.20301,0.28841,0.29015
SD01,Hyderabad,Sindh,2007,Kharif_2007,kharif,rice,25.396,68.3578,L7,22,165,280,35.0,20.5,0.1799,0.1476,-0.2585,0.1529,0.369,0.0931,0.047,0.1094,0.2504,0.18675,0.22034,0.22034,0.31699,0.32272
SD02,Sukkur,Sindh,2007,Kharif_2007,kharif,wheat,27.7052,68.8574,L7,10,165,280,35.0,23.3,0.1298,0.1007,-0.2121,0.1103,0.26,0.0964,0.0395,0.0706,0.189,0.17547,0.20792,0.20792,0.26994,0.27789
SD03,Larkana,Sindh,2007,Kharif_2007,kharif,rice,27.558,68.2247,L7,9,165,280,35.0,18.9,0.2369,0.1868,-0.2854,0.2014,0.5,0.0262,0.0555,0.1537,0.3201,0.15278,0.16952,0.16952,0.2748,0.24413
SD04,Nawabshah,Sindh,2007,Kharif_2007,kharif,cotton,26.2442,68.41,L7,9,165,280,35.0,22.7,0.14,0.1074,-0.2214,0.119,0.282,0.1004,0.041,0.0785,0.2015,0.17138,0.20282,0.20282,0.26886,0.28088
SD05,Mirpurkhas,Sindh,2007,Kharif_2007,kharif,rice,25.5279,69.0176,L7,7,165,280,35.0,23.4,0.1326,0.1043,-0.2104,0.1127,0.266,0.101,0.0399,0.0727,0.1925,0.17561,0.20618,0.20618,0.26922,0.28603
SD06,Khairpur,Sindh,2007,Kharif_2007,kharif,sugarcane,27.5295,68.7592,L7,9,165,280,35.0,22.1,0.157,0.1219,-0.231,0.1334,0.318,0.0786,0.0435,0.0917,0.2223,0.17018,0.19849,0.19849,0.2724,0.26827
SD07,Sanghar,Sindh,2007,Kharif_2007,kharif,cotton,26.0423,68.9499,L7,7,165,280,35.0,22.0,0.1618,0.1238,-0.2331,0.1375,0.329,0.0888,0.0443,0.0954,0.2283,0.16582,0.19238,0.19238,0.26663,0.27308
SD08,Jacobabad,Sindh,2007,Kharif_2007,kharif,wheat,28.2769,68.4376,L7,10,165,280,35.0,22.6,0.1404,0.1066,-0.2232,0.1194,0.282,0.0984,0.0411,0.0788,0.2021,0.16593,0.19693,0.19693,0.26127,0.27317
SD09,Umerkot,Sindh,2007,Kharif_2007,kharif,cotton,25.3616,69.7362,L7,7,165,280,35.0,22.8,0.1336,0.1075,-0.2197,0.1136,0.268,0.1142,0.04,0.0736,0.1936,0.18932,0.22615,0.22615,0.29592,0.31882
SD10,Badin,Sindh,2007,Kharif_2007,kharif,rice,24.6558,68.8413,L7,6,165,280,35.0,22.2,0.1567,0.123,-0.2304,0.1332,0.318,0.0893,0.0435,0.0915,0.222,0.17217,0.20069,0.20069,0.27526,0.28226
KP01,Peshawar,KP,2007,Kharif_2007,kharif,wheat,34.0151,71.5249,L7,9,165,280,28.0,16.1,0.2558,0.1802,-0.331,0.2174,0.545,0.0572,0.0584,0.1682,0.3434,0.12965,0.15284,0.15284,0.25792,0.24365
KP02,Mardan,KP,2007,Kharif_2007,kharif,sugarcane,34.201,72.0476,L7,9,165,280,28.0,19.1,0.2252,0.1544,-0.2811,0.1915,0.472,0.0637,0.0538,0.1445,0.3059,0.1308,0.14738,0.14738,0.23307,0.22792
KP03,Charsadda,KP,2007,Kharif_2007,kharif,wheat,34.1483,71.7311,L7,9,165,280,28.0,17.4,0.2494,0.17,-0.31,0.212,0.529,0.0875,0.0574,0.1633,0.3355,0.12808,0.14609,0.14609,0.24316,0.25374
KP04,Swabi,KP,2007,Kharif_2007,kharif,sugarcane,34.1214,72.4698,L7,15,165,280,28.0,14.8,0.3004,0.2149,-0.3528,0.2554,0.655,0.0442,0.0651,0.2027,0.3981,0.12626,0.14197,0.14197,0.26389,0.2479
KP05,Nowshera,KP,2007,Kharif_2007,kharif,rice,34.0153,71.9746,L7,9,165,280,28.0,21.7,0.1875,0.1309,-0.2381,0.1593,0.386,0.0625,0.0481,0.1154,0.2596,0.13749,0.15288,0.15288,0.22343,0.22015
KP06,Swat,KP,2007,Kharif_2007,kharif,rice,34.7717,72.36,L7,15,165,280,28.0,22.3,0.1658,0.1155,-0.2287,0.1409,0.337,0.0912,0.0449,0.0984,0.2332,0.13927,0.15877,0.15877,0.22186,0.23717
KP07,Malakand,KP,2007,Kharif_2007,kharif,wheat,34.5683,71.9308,L7,9,165,280,28.0,14.7,0.3168,0.2005,-0.3546,0.2693,0.697,0.0306,0.0675,0.2156,0.4181,0.10628,0.11574,0.11574,0.22307,0.20353
KP08,Bannu,KP,2007,Kharif_2007,kharif,cotton,32.9847,70.6041,L7,17,165,280,28.0,22.6,0.151,0.113,-0.2234,0.1283,0.305,0.1011,0.0427,0.0869,0.215,0.15727,0.18274,0.18274,0.24775,0.26874
KP09,Dera Ismail Khan,KP,2007,Kharif_2007,kharif,wheat,31.8335,70.9016,L7,11,165,280,28.0,24.1,0.1116,0.0868,-0.1985,0.0949,0.222,0.1307,0.0367,0.0566,0.1667,0.18007,0.21518,0.21518,0.26925,0.30885
KP10,Abbottabad,KP,2007,Kharif_2007,kharif,wheat,34.1558,73.2194,L7,6,165,280,28.0,9.6,0.414,0.2761,-0.4406,0.3519,0.964,-0.007,0.0821,0.2908,0.5372,0.09671,0.10323,0.10323,0.24906,0.21439
BL01,Quetta,Balochistan,2007,Kharif_2007,kharif,wheat,30.1798,66.975,L7,9,165,280,28.0,24.3,0.1064,0.093,-0.1953,0.0905,0.211,0.1263,0.036,0.0524,0.1604,0.22046,0.26448,0.26448,0.32749,0.3673
BL02,Turbat,Balochistan,2007,Kharif_2007,kharif,mango,26.0028,63.042,L7,5,165,280,28.0,23.5,0.1538,0.1404,-0.209,0.1308,0.311,0.0884,0.0431,0.0891,0.2184,0.20396,0.22862,0.22862,0.31175,0.33515
BL03,Hub,Balochistan,2007,Kharif_2007,kharif,cotton,25.3847,66.9875,L7,23,165,280,28.0,22.3,0.1722,0.1265,-0.2283,0.1464,0.352,0.1502,0.0458,0.1035,0.2409,0.15342,0.17244,0.17244,0.24418,0.31336
BL04,Nasirabad,Balochistan,2007,Kharif_2007,kharif,rice,29.2,68.4,L7,10,165,280,28.0,23.7,0.0904,0.079,-0.2046,0.0768,0.178,0.1811,0.0336,0.04,0.1408,0.2376,0.30019,0.30019,0.35986,0.46344
BL05,Pishin,Balochistan,2007,Kharif_2007,kharif,wheat,30.5833,66.9833,L7,19,165,280,28.0,22.8,0.105,0.0885,-0.2198,0.0892,0.208,0.1527,0.0358,0.0513,0.1587,0.2247,0.28456,0.28456,0.35131,0.40601
BL06,Khuzdar,Balochistan,2007,Kharif_2007,kharif,wheat,27.8167,66.6167,L7,10,165,280,28.0,21.1,0.1671,0.1427,-0.2485,0.1421,0.341,0.1053,0.0451,0.0994,0.2348,0.19965,0.23669,0.23669,0.3317,0.35212
BL07,Sibi,Balochistan,2007,Kharif_2007,kharif,wheat,29.5432,67.877,L7,28,165,280,28.0,20.4,0.1701,0.1368,-0.2598,0.1446,0.347,0.1157,0.0455,0.1018,0.2384,0.18495,0.22325,0.22325,0.31479,0.33906
BL08,Loralai,Balochistan,2007,Kharif_2007,kharif,wheat,30.37,68.59,L7,8,165,280,28.0,23.8,0.1016,0.0921,-0.203,0.0863,0.201,0.1528,0.0352,0.0488,0.1544,0.24779,0.30503,0.30503,0.37401,0.44546
PB01,Lahore,Punjab,2008,Rabi_2008,rabi,wheat,31.5204,74.3587,L7,6,150,100,18.5,23.0,0.1705,0.1117,-0.2162,0.1449,0.348,0.0584,0.0456,0.1021,0.2389,0.12301,0.13526,0.13526,0.19086,0.19298
PB02,Faisalabad,Punjab,2008,Rabi_2008,rabi,cotton,31.4187,73.0791,L7,11,150,100,18.5,24.3,0.1186,0.0743,-0.1952,0.1008,0.236,0.0989,0.0378,0.0619,0.1753,0.12538,0.14672,0.14672,0.18621,0.20027
PB03,Multan,Punjab,2008,Rabi_2008,rabi,wheat,30.1978,71.4711,L7,17,150,100,18.5,26.2,0.0897,0.0616,-0.1626,0.0762,0.176,0.0932,0.0335,0.0394,0.14,0.14294,0.16577,0.16577,0.19843,0.21286
PB04,Gujranwala,Punjab,2008,Rabi_2008,rabi,rice,32.1877,74.1945,L7,6,150,100,18.5,23.1,0.1503,0.0993,-0.2146,0.1278,0.304,0.0784,0.0425,0.0865,0.214,0.13155,0.15028,0.15028,0.20345,0.20728
PB05,Sheikhupura,Punjab,2008,Rabi_2008,rabi,rice,31.7167,73.985,L7,6,150,100,18.5,21.4,0.1768,0.1157,-0.2426,0.1503,0.362,0.0749,0.0465,0.1071,0.2466,0.12617,0.14479,0.14479,0.207,0.20908
PB06,Okara,Punjab,2008,Rabi_2008,rabi,wheat,30.8101,73.449,L7,6,150,100,18.5,22.1,0.1591,0.1042,-0.2319,0.1352,0.323,0.0986,0.0439,0.0932,0.2249,0.12952,0.15071,0.15071,0.20774,0.22348
PB07,Sahiwal,Punjab,2008,Rabi_2008,rabi,cotton,30.6706,73.1064,L7,14,150,100,18.5,19.3,0.2182,0.1478,-0.2787,0.1855,0.456,0.0636,0.0527,0.1391,0.2973,0.1283,0.14595,0.14595,0.22743,0.22218
PB08,Vehari,Punjab,2008,Rabi_2008,rabi,cotton,30.0454,72.3519,L7,8,150,100,18.5,22.6,0.1492,0.1062,-0.2231,0.1269,0.301,0.1039,0.0424,0.0856,0.2128,0.14778,0.17223,0.17223,0.23266,0.25292
PB09,Lodhran,Punjab,2008,Rabi_2008,rabi,wheat,29.5367,71.6314,L7,14,150,100,18.5,22.0,0.1556,0.1142,-0.2333,0.1323,0.315,0.1057,0.0433,0.0906,0.2205,0.15555,0.18284,0.18284,0.25022,0.27034
PB10,Khanewal,Punjab,2008,Rabi_2008,rabi,sugarcane,30.3013,71.9325,L7,8,150,100,18.5,19.5,0.216,0.1547,-0.2744,0.1836,0.451,0.0517,0.0524,0.1374,0.2946,0.13667,0.15477,0.15477,0.24004,0.22841
PB11,Rahim Yar Khan,Punjab,2008,Rabi_2008,rabi,sugarcane,28.4212,70.2957,L7,9,150,100,18.5,24.1,0.1273,0.097,-0.1979,0.1082,0.254,0.0865,0.0391,0.0686,0.186,0.15928,0.18417,0.18417,0.23789,0.25075
PB12,Sialkot,Punjab,2008,Rabi_2008,rabi,rice,32.4945,74.5229,L7,11,150,100,18.5,23.8,0.1491,0.0945,-0.2037,0.1268,0.301,0.0749,0.0424,0.0855,0.2127,0.12205,0.13662,0.13662,0.18451,0.19193
PB13,Kasur,Punjab,2008,Rabi_2008,rabi,wheat,31.1162,74.449,L7,20,150,100,18.5,23.4,0.1295,0.0835,-0.2094,0.1101,0.259,0.1081,0.0394,0.0704,0.1886,0.1259,0.14842,0.14842,0.19259,0.21688
PB14,Jhang,Punjab,2008,Rabi_2008,rabi,cotton,31.2681,72.3162,L7,5,150,100,18.5,23.0,0.1387,0.0887,-0.2173,0.1179,0.279,0.0998,0.0408,0.0775,0.1999,0.12802,0.15061,0.15061,0.19912,0.21244
PB15,Bahawalpur,Punjab,2008,Rabi_2008,rabi,cotton,29.3956,71.6836,L7,7,150,100,18.5,21.4,0.1754,0.1234,-0.243,0.1491,0.359,0.0916,0.0463,0.106,0.2449,0.14242,0.16404,0.16404,0.23384,0.24584
SD01,Hyderabad,Sindh,2008,Rabi_2008,rabi,rice,25.396,68.3578,L7,30,150,100,22.0,21.0,0.1713,0.13,-0.2493,0.1456,0.35,0.1021,0.0457,0.1028,0.2399,0.16107,0.18965,0.18965,0.26804,0.28636
SD02,Sukkur,Sindh,2008,Rabi_2008,rabi,wheat,27.7052,68.8574,L7,16,150,100,22.0,22.0,0.1453,0.1011,-0.234,0.1235,0.293,0.1067,0.0418,0.0826,0.208,0.14348,0.17251,0.17251,0.23115,0.24873
SD03,Larkana,Sindh,2008,Rabi_2008,rabi,rice,27.558,68.2247,L7,9,150,100,22.0,18.2,0.2388,0.1588,-0.2972,0.203,0.504,0.0459,0.0558,0.1551,0.3225,0.11948,0.13549,0.13549,0.22052,0.20784
SD04,Nawabshah,Sindh,2008,Rabi_2008,rabi,cotton,26.2442,68.41,L7,11,150,100,22.0,22.6,0.1403,0.0937,-0.2232,0.1192,0.282,0.109,0.041,0.0788,0.2018,0.13663,0.1622,0.1622,0.21513,0.23441
SD05,Mirpurkhas,Sindh,2008,Rabi_2008,rabi,rice,25.5279,69.0176,L7,10,150,100,22.0,24.1,0.1328,0.0991,-0.199,0.1129,0.266,0.0899,0.0399,0.073,0.1926,0.14776,0.16931,0.16931,0.22117,0.24388
SD06,Khairpur,Sindh,2008,Rabi_2008,rabi,sugarcane,27.5295,68.7592,L7,9,150,100,22.0,22.7,0.1424,0.098,-0.2222,0.121,0.287,0.0993,0.0414,0.0803,0.2045,0.14207,0.16759,0.16759,0.22324,0.23645
SD07,Sanghar,Sindh,2008,Rabi_2008,rabi,cotton,26.0423,68.9499,L7,10,150,100,22.0,22.9,0.1547,0.1163,-0.219,0.1315,0.313,0.0758,0.0432,0.0899,0.2195,0.15067,0.17216,0.17216,0.23516,0.24344
SD08,Jacobabad,Sindh,2008,Rabi_2008,rabi,wheat,28.2769,68.4376,L7,8,150,100,22.0,22.6,0.1361,0.0932,-0.224,0.1157,0.273,0.1163,0.0404,0.0755,0.1967,0.14127,0.16944,0.16944,0.22282,0.24795
SD09,Umerkot,Sindh,2008,Rabi_2008,rabi,cotton,25.3616,69.7362,L7,10,150,100,22.0,23.3,0.1277,0.099,-0.2118,0.1086,0.255,0.1131,0.0392,0.0689,0.1865,0.16724,0.19888,0.19888,0.25713,0.28769
SD10,Badin,Sindh,2008,Rabi_2008,rabi,rice,24.6558,68.8413,L7,9,150,100,22.0,21.9,0.1687,0.127,-0.2347,0.1434,0.344,0.0771,0.0453,0.1007,0.2366,0.14841,0.17032,0.17032,0.23943,0.24922
KP01,Peshawar,KP,2008,Rabi_2008,rabi,wheat,34.0151,71.5249,L7,5,150,100,14.0,15.5,0.2689,0.1769,-0.3412,0.2286,0.577,0.0485,0.0603,0.1784,0.3593,0.11533,0.13526,0.13526,0.23478,0.21749
KP02,Mardan,KP,2008,Rabi_2008,rabi,sugarcane,34.201,72.0476,L7,8,150,100,14.0,23.9,0.1481,0.0926,-0.2011,0.1259,0.299,0.0821,0.0422,0.0848,0.2114,0.11916,0.13291,0.13291,0.17913,0.19277
KP03,Charsadda,KP,2008,Rabi_2008,rabi,wheat,34.1483,71.7311,L7,5,150,100,14.0,21.1,0.1854,0.1155,-0.2475,0.1576,0.381,0.1162,0.0478,0.1137,0.2571,0.11854,0.13505,0.13505,0.19652,0.22697
KP04,Swabi,KP,2008,Rabi_2008,rabi,sugarcane,34.1214,72.4698,L7,13,150,100,14.0,16.6,0.2747,0.1771,-0.3241,0.2335,0.591,0.0426,0.0612,0.1829,0.3665,0.11277,0.12571,0.12571,0.22092,0.20653
KP05,Nowshera,KP,2008,Rabi_2008,rabi,rice,34.0153,71.9746,L7,5,150,100,14.0,22.9,0.1709,0.1055,-0.2177,0.1453,0.349,0.0697,0.0456,0.1025,0.2393,0.11812,0.13019,0.13019,0.18386,0.18757
KP06,Swat,KP,2008,Rabi_2008,rabi,rice,34.7717,72.36,L7,13,150,100,14.0,24.7,0.1217,0.0772,-0.1881,0.1034,0.243,0.1086,0.0383,0.0643,0.1792,0.12605,0.14443,0.14443,0.18445,0.21015
KP07,Malakand,KP,2008,Rabi_2008,rabi,wheat,34.5683,71.9308,L7,5,150,100,14.0,19.5,0.2213,0.1261,-0.2743,0.1881,0.463,0.0755,0.0532,0.1415,0.3011,0.1015,0.11363,0.11363,0.17821,0.18363
KP08,Bannu,KP,2008,Rabi_2008,rabi,cotton,32.9847,70.6041,L7,14,150,100,14.0,22.7,0.1499,0.0964,-0.2217,0.1274,0.303,0.0996,0.0425,0.0862,0.2137,0.12711,0.14752,0.14752,0.19953,0.21609
KP09,Dera Ismail Khan,KP,2008,Rabi_2008,rabi,wheat,31.8335,70.9016,L7,9,150,100,14.0,25.7,0.0935,0.0659,-0.1717,0.0795,0.184,0.124,0.034,0.0425,0.1445,0.15146,0.17761,0.17761,0.21425,0.24964
KP10,Abbottabad,KP,2008,Rabi_2008,rabi,wheat,34.1558,73.2194,L7,8,150,100,14.0,16.4,0.2618,0.1595,-0.3259,0.2225,0.559,0.072,0.0593,0.1728,0.3508,0.10129,0.11656,0.11656,0.19924,0.20636
BL01,Quetta,Balochistan,2008,Rabi_2008,rabi,wheat,30.1798,66.975,L7,7,150,100,12.0,25.6,0.081,0.0634,-0.1736,0.0688,0.158,0.1419,0.0321,0.0329,0.1291,0.18452,0.22281,0.22281,0.26207,0.31235
BL02,Turbat,Balochistan,2008,Rabi_2008,rabi,mango,26.0028,63.042,L7,5,150,100,12.0,23.0,0.1582,0.1361,-0.2164,0.1345,0.321,0.0937,0.0437,0.0927,0.2238,0.18916,0.21339,0.21339,0.29363,0.31807
BL03,Hub,Balochistan,2008,Rabi_2008,rabi,cotton,25.3847,66.9875,L7,29,150,100,12.0,20.3,0.1762,0.106,-0.2612,0.1498,0.361,0.1987,0.0464,0.1066,0.2458,0.11434,0.13671,0.13671,0.19519,0.28206
BL04,Nasirabad,Balochistan,2008,Rabi_2008,rabi,rice,29.2,68.4,L7,8,150,100,12.0,22.8,0.0923,0.0763,-0.2207,0.0785,0.182,0.195,0.0338,0.0416,0.143,0.21528,0.28022,0.28022,0.33725,0.44833
BL05,Pishin,Balochistan,2008,Rabi_2008,rabi,wheat,30.5833,66.9833,L7,11,150,100,12.0,23.5,0.096,0.0739,-0.2077,0.0816,0.189,0.1612,0.0344,0.0444,0.1476,0.19178,0.24115,0.24115,0.29236,0.3496
BL06,Khuzdar,Balochistan,2008,Rabi_2008,rabi,wheat,27.8167,66.6167,L7,9,150,100,12.0,20.6,0.1727,0.1383,-0.2572,0.1468,0.353,0.1035,0.0459,0.1038,0.2415,0.17803,0.21258,0.21258,0.30131,0.31799
BL07,Sibi,Balochistan,2008,Rabi_2008,rabi,wheat,29.5432,67.877,L7,23,150,100,12.0,21.2,0.1661,0.1253,-0.2467,0.1412,0.338,0.108,0.0449,0.0987,0.2334,0.16099,0.19052,0.19052,0.26642,0.28874
BL08,Loralai,Balochistan,2008,Rabi_2008,rabi,wheat,30.37,68.59,L7,9,150,100,12.0,24.5,0.0884,0.076,-0.1913,0.0752,0.174,0.1609,0.0333,0.0384,0.1384,0.22588,0.27871,0.27871,0.33277,0.4081
PB01,Lahore,Punjab,2008,Kharif_2008,kharif,wheat,31.5204,74.3587,L7,6,165,280,32.0,20.2,0.2248,0.1619,-0.2641,0.1911,0.471,0.036,0.0537,0.1442,0.3054,0.13399,0.14567,0.14567,0.23018,0.21627
PB02,Faisalabad,Punjab,2008,Kharif_2008,kharif,cotton,31.4187,73.0791,L7,13,165,280,32.0,24.4,0.13,0.0945,-0.1933,0.1105,0.26,0.0794,0.0395,0.0708,0.1893,0.14755,0.16802,0.16802,0.21825,0.22817
PB03,Multan,Punjab,2008,Kharif_2008,kharif,wheat,30.1978,71.4711,L7,14,165,280,32.0,25.5,0.0918,0.0667,-0.1756,0.078,0.181,0.1045,0.0338,0.0411,0.1425,0.15878,0.18834,0.18834,0.22641,0.2437
PB04,Gujranwala,Punjab,2008,Kharif_2008,kharif,rice,32.1877,74.1945,L7,6,165,280,32.0,21.9,0.1681,0.1214,-0.2348,0.1429,0.343,0.0779,0.0452,0.1003,0.2359,0.14654,0.16841,0.16841,0.23647,0.23981
PB05,Sheikhupura,Punjab,2008,Kharif_2008,kharif,rice,31.7167,73.985,L7,6,165,280,32.0,19.9,0.2005,0.1413,-0.2685,0.1704,0.415,0.0681,0.0501,0.1254,0.2757,0.13619,0.15731,0.15731,0.23619,0.23327
PB06,Okara,Punjab,2008,Kharif_2008,kharif,wheat,30.8101,73.449,L7,7,165,280,32.0,21.1,0.1876,0.1417,-0.2482,0.1594,0.386,0.0701,0.0481,0.1154,0.2597,0.14996,0.17033,0.17033,0.24897,0.25178
PB07,Sahiwal,Punjab,2008,Kharif_2008,kharif,cotton,30.6706,73.1064,L7,13,165,280,32.0,19.3,0.2297,0.1764,-0.2785,0.1952,0.483,0.04,0.0545,0.1479,0.3115,0.14944,0.16588,0.16588,0.26478,0.24501
PB08,Vehari,Punjab,2008,Kharif_2008,kharif,cotton,30.0454,72.3519,L7,6,165,280,32.0,24.8,0.122,0.0958,-0.187,0.1037,0.243,0.1018,0.0383,0.0645,0.1794,0.17628,0.20138,0.20138,0.25736,0.2786
PB09,Lodhran,Punjab,2008,Kharif_2008,kharif,wheat,29.5367,71.6314,L7,12,165,280,32.0,22.6,0.1435,0.1197,-0.2236,0.122,0.289,0.0988,0.0415,0.0812,0.2057,0.18339,0.2165,0.2165,0.28904,0.31038
PB10,Khanewal,Punjab,2008,Kharif_2008,kharif,sugarcane,30.3013,71.9325,L7,6,165,280,32.0,21.4,0.178,0.1401,-0.2427,0.1513,0.364,0.0611,0.0467,0.1079,0.248,0.16376,0.18752,0.18752,0.26871,0.25857
PB11,Rahim Yar Khan,Punjab,2008,Kharif_2008,kharif,sugarcane,28.4212,70.2957,L7,5,165,280,32.0,22.2,0.1489,0.1153,-0.2302,0.1266,0.301,0.0927,0.0423,0.0855,0.2123,0.16884,0.19991,0.19991,0.26985,0.27811
PB12,Sialkot,Punjab,2008,Kharif_2008,kharif,rice,32.4945,74.5229,L7,10,165,280,32.0,23.2,0.1652,0.1151,-0.2133,0.1404,0.336,0.0658,0.0448,0.098,0.2324,0.13719,0.1516,0.1516,0.21158,0.21417
PB13,Kasur,Punjab,2008,Kharif_2008,kharif,wheat,31.1162,74.449,L7,18,165,280,32.0,21.6,0.164,0.1167,-0.2407,0.1394,0.334,0.1031,0.0446,0.0971,0.2309,0.13991,0.16421,0.16421,0.22863,0.25367
